,name,ratings,comments,views,tags
2339,Ryan Gravel: How an old loop of railroads is changing the face of a city,"[{'id': 10, 'name': 'Inspiring', 'count': 151}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 8, 'name': 'Informative', 'count': 76}, {'id': 1, 'name': 'Beautiful', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 38}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 22, 'name': 'Fascinating', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 2}]",13,825412,"['TEDNYC', 'cities', 'design', 'environment', 'garden', 'infrastructure', 'urban planning']"
2340,Kate Adams: 4 larger-than-life lessons from soap operas,"[{'id': 1, 'name': 'Beautiful', 'count': 174}, {'id': 7, 'name': 'Funny', 'count': 340}, {'id': 10, 'name': 'Inspiring', 'count': 486}, {'id': 3, 'name': 'Courageous', 'count': 134}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 22, 'name': 'Fascinating', 'count': 116}, {'id': 24, 'name': 'Persuasive', 'count': 101}, {'id': 8, 'name': 'Informative', 'count': 35}, {'id': 9, 'name': 'Ingenious', 'count': 75}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}]",65,1381604,"['business', 'personal growth', 'storytelling', 'television']"
2341,Tiq Milan and Kim Katrin Milan: A queer vision of love and marriage,"[{'id': 1, 'name': 'Beautiful', 'count': 447}, {'id': 7, 'name': 'Funny', 'count': 90}, {'id': 10, 'name': 'Inspiring', 'count': 357}, {'id': 3, 'name': 'Courageous', 'count': 248}, {'id': 22, 'name': 'Fascinating', 'count': 77}, {'id': 8, 'name': 'Informative', 'count': 65}, {'id': 9, 'name': 'Ingenious', 'count': 14}, {'id': 24, 'name': 'Persuasive', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 21, 'name': 'Unconvincing', 'count': 35}]",53,1172873,"['Gender equality', 'Gender spectrum', 'LGBT', 'Transgender', 'activism', 'art', 'beauty', 'collaboration', 'compassion', 'family', 'feminism', 'gender', 'happiness', 'humanity', 'identity', 'inequality', 'poetry', 'relationships', 'social change', 'society', 'women', 'writing']"
2342,Natalie Panek: Let's clean up the space junk orbiting Earth,"[{'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 23, 'name': 'Jaw-dropping', 'count': 17}, {'id': 25, 'name': 'OK', 'count': 63}, {'id': 8, 'name': 'Informative', 'count': 186}, {'id': 10, 'name': 'Inspiring', 'count': 65}, {'id': 24, 'name': 'Persuasive', 'count': 100}, {'id': 22, 'name': 'Fascinating', 'count': 54}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 1, 'name': 'Beautiful', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 4}]",40,962489,"['TEDx', 'communication', 'engineering', 'environment', 'exploration', 'rocket science', 'science', 'technology']"
2343,Jia Jiang: What I learned from 100 days of rejection,"[{'id': 7, 'name': 'Funny', 'count': 1856}, {'id': 10, 'name': 'Inspiring', 'count': 3085}, {'id': 8, 'name': 'Informative', 'count': 786}, {'id': 24, 'name': 'Persuasive', 'count': 767}, {'id': 22, 'name': 'Fascinating', 'count': 727}, {'id': 1, 'name': 'Beautiful', 'count': 280}, {'id': 3, 'name': 'Courageous', 'count': 1417}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 9, 'name': 'Ingenious', 'count': 430}, {'id': 23, 'name': 'Jaw-dropping', 'count': 133}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 11, 'name': 'Longwinded', 'count': 1}]",79,3464767,"['TEDx', 'adventure', 'creativity', 'curiosity', 'entrepreneur', 'failure', 'fear', 'goal-setting', 'humanity', 'innovation', 'life', 'motivation', 'personal growth', 'sociology', 'teaching']"
2344,Elizabeth Lesser: Say your truths and seek them in others,"[{'id': 10, 'name': 'Inspiring', 'count': 877}, {'id': 1, 'name': 'Beautiful', 'count': 715}, {'id': 3, 'name': 'Courageous', 'count': 519}, {'id': 24, 'name': 'Persuasive', 'count': 149}, {'id': 22, 'name': 'Fascinating', 'count': 137}, {'id': 7, 'name': 'Funny', 'count': 70}, {'id': 23, 'name': 'Jaw-dropping', 'count': 43}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 8, 'name': 'Informative', 'count': 53}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 4}]",42,1290086,"['aging', 'communication', 'compassion', 'death', 'empathy', 'family', 'health', 'humanity', 'life', 'relationships', 'vulnerability']"
2345,Veerle Provoost: Do kids think of sperm donors as family?,"[{'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 8, 'name': 'Informative', 'count': 137}, {'id': 10, 'name': 'Inspiring', 'count': 90}, {'id': 1, 'name': 'Beautiful', 'count': 62}, {'id': 21, 'name': 'Unconvincing', 'count': 15}, {'id': 25, 'name': 'OK', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 22, 'name': 'Fascinating', 'count': 28}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}]",44,1026629,"['Bioethics', 'TEDx', 'biology', 'children', 'communication', 'creativity', 'family', 'genetics', 'humanity', 'identity', 'parenting']"
2346,Kevin B. Jones: Why curiosity is the key to science and medicine,"[{'id': 8, 'name': 'Informative', 'count': 163}, {'id': 24, 'name': 'Persuasive', 'count': 75}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 21}, {'id': 10, 'name': 'Inspiring', 'count': 105}, {'id': 22, 'name': 'Fascinating', 'count': 80}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",34,888652,"['TEDx', 'cancer', 'collaboration', 'communication', 'death', 'health', 'health care', 'humanity', 'illness', 'life', 'medical research', 'medicine', 'science']"
2347,Kevin Kelly: How AI can bring on a second Industrial Revolution,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 64}, {'id': 9, 'name': 'Ingenious', 'count': 102}, {'id': 10, 'name': 'Inspiring', 'count': 281}, {'id': 24, 'name': 'Persuasive', 'count': 126}, {'id': 22, 'name': 'Fascinating', 'count': 223}, {'id': 8, 'name': 'Informative', 'count': 329}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 23}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 1, 'name': 'Beautiful', 'count': 27}, {'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 10}]",76,1389133,"['AI', 'Internet', 'algorithm', 'business', 'collaboration', 'computers', 'data', 'decision-making', 'driverless cars', 'future', 'humanity', 'industrial design', 'innovation', 'intelligence', 'invention', 'machine learning', 'mind', 'robots', 'society', 'technology']"
2348,Rebecca Brachman: Could a drug prevent depression and PTSD?,"[{'id': 9, 'name': 'Ingenious', 'count': 123}, {'id': 22, 'name': 'Fascinating', 'count': 241}, {'id': 8, 'name': 'Informative', 'count': 395}, {'id': 10, 'name': 'Inspiring', 'count': 155}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 124}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 3, 'name': 'Courageous', 'count': 68}, {'id': 1, 'name': 'Beautiful', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 9}]",85,1173589,"['PTSD', 'TEDx', 'brain', 'chemistry', 'depression', 'happiness', 'health', 'health care', 'history', 'humanity', 'illness', 'medical research', 'medicine', 'mental health', 'mind', 'neuroscience', 'pharmaceuticals', 'science']"
2349,Dena Simmons: How students of color confront impostor syndrome,"[{'id': 1, 'name': 'Beautiful', 'count': 157}, {'id': 10, 'name': 'Inspiring', 'count': 256}, {'id': 8, 'name': 'Informative', 'count': 143}, {'id': 3, 'name': 'Courageous', 'count': 149}, {'id': 22, 'name': 'Fascinating', 'count': 49}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 24, 'name': 'Persuasive', 'count': 50}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 8}]",52,1005451,"['children', 'community', 'education', 'family', 'fear', 'identity', 'inequality', 'motivation', 'personal growth', 'race', 'society', 'teaching']"
2350,Laura Vanderkam: How to gain control of your free time,"[{'id': 8, 'name': 'Informative', 'count': 1851}, {'id': 10, 'name': 'Inspiring', 'count': 2906}, {'id': 3, 'name': 'Courageous', 'count': 367}, {'id': 22, 'name': 'Fascinating', 'count': 664}, {'id': 23, 'name': 'Jaw-dropping', 'count': 133}, {'id': 1, 'name': 'Beautiful', 'count': 355}, {'id': 9, 'name': 'Ingenious', 'count': 305}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 24, 'name': 'Persuasive', 'count': 1361}, {'id': 7, 'name': 'Funny', 'count': 377}, {'id': 25, 'name': 'OK', 'count': 210}, {'id': 21, 'name': 'Unconvincing', 'count': 70}, {'id': 26, 'name': 'Obnoxious', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 14}]",90,4864165,"['choice', 'goal-setting', 'happiness', 'personal growth', 'time', 'work', 'work-life balance']"
2351,David Autor: Will automation take away all our jobs?,"[{'id': 2, 'name': 'Confusing', 'count': 34}, {'id': 9, 'name': 'Ingenious', 'count': 89}, {'id': 21, 'name': 'Unconvincing', 'count': 40}, {'id': 1, 'name': 'Beautiful', 'count': 23}, {'id': 8, 'name': 'Informative', 'count': 468}, {'id': 10, 'name': 'Inspiring', 'count': 234}, {'id': 24, 'name': 'Persuasive', 'count': 247}, {'id': 7, 'name': 'Funny', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 75}, {'id': 22, 'name': 'Fascinating', 'count': 142}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}]",135,1232506,"['TEDx', 'agriculture', 'behavioral economics', 'business', 'collaboration', 'economics', 'farming', 'history', 'humanity', 'innovation', 'manufacturing', 'population', 'productivity', 'social change', 'society', 'technology', 'work']"
2352,Chinaka Hodge: What will you tell your daughters about 2016?,"[{'id': 3, 'name': 'Courageous', 'count': 309}, {'id': 10, 'name': 'Inspiring', 'count': 391}, {'id': 23, 'name': 'Jaw-dropping', 'count': 119}, {'id': 1, 'name': 'Beautiful', 'count': 230}, {'id': 25, 'name': 'OK', 'count': 27}, {'id': 8, 'name': 'Informative', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 32}, {'id': 24, 'name': 'Persuasive', 'count': 67}, {'id': 22, 'name': 'Fascinating', 'count': 54}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 16}]",35,1119309,"['Gender equality', 'children', 'death', 'future', 'history', 'humanity', 'identity', 'inequality', 'media', 'parenting', 'performance', 'performance art', 'poetry', 'social change', 'social media', 'violence', 'women']"
2353,Anjali Tripathi: Why Earth may someday look like Mars,"[{'id': 8, 'name': 'Informative', 'count': 447}, {'id': 10, 'name': 'Inspiring', 'count': 77}, {'id': 22, 'name': 'Fascinating', 'count': 239}, {'id': 9, 'name': 'Ingenious', 'count': 26}, {'id': 24, 'name': 'Persuasive', 'count': 49}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 1, 'name': 'Beautiful', 'count': 54}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 7}]",40,975597,"['Mars', 'Planets', 'TEDx', 'astrobiology', 'astronomy', 'biosphere', 'environment', 'future', 'rocket science', 'science', 'solar system', 'technology', 'universe']"
2354,Sharon Brous: It's time to reclaim religion,"[{'id': 1, 'name': 'Beautiful', 'count': 325}, {'id': 22, 'name': 'Fascinating', 'count': 126}, {'id': 10, 'name': 'Inspiring', 'count': 674}, {'id': 25, 'name': 'OK', 'count': 35}, {'id': 24, 'name': 'Persuasive', 'count': 270}, {'id': 3, 'name': 'Courageous', 'count': 296}, {'id': 21, 'name': 'Unconvincing', 'count': 82}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 8, 'name': 'Informative', 'count': 107}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 14}]",240,1219102,"['communication', 'community', 'faith', 'humanity', 'identity', 'innovation', 'morality', 'religion', 'social change', 'society', 'teaching', 'violence', 'women']"
2355,James Beacham: How we explore unanswered questions in physics,"[{'id': 10, 'name': 'Inspiring', 'count': 301}, {'id': 8, 'name': 'Informative', 'count': 305}, {'id': 24, 'name': 'Persuasive', 'count': 71}, {'id': 22, 'name': 'Fascinating', 'count': 291}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 1, 'name': 'Beautiful', 'count': 53}, {'id': 7, 'name': 'Funny', 'count': 43}, {'id': 25, 'name': 'OK', 'count': 60}, {'id': 9, 'name': 'Ingenious', 'count': 64}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 5}]",53,1430257,"['Nobel prize', 'TEDx', 'collaboration', 'dark matter', 'data', 'discovery', 'engineering', 'exploration', 'future', 'history', 'innovation', 'motivation', 'nature', 'physics', 'science', 'universe']"
2356,Adam Grant: Are you a giver or a taker?,"[{'id': 3, 'name': 'Courageous', 'count': 309}, {'id': 8, 'name': 'Informative', 'count': 1399}, {'id': 10, 'name': 'Inspiring', 'count': 1666}, {'id': 24, 'name': 'Persuasive', 'count': 698}, {'id': 1, 'name': 'Beautiful', 'count': 288}, {'id': 22, 'name': 'Fascinating', 'count': 612}, {'id': 9, 'name': 'Ingenious', 'count': 296}, {'id': 7, 'name': 'Funny', 'count': 661}, {'id': 23, 'name': 'Jaw-dropping', 'count': 52}, {'id': 25, 'name': 'OK', 'count': 93}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]",76,3535736,"['anthropology', 'behavioral economics', 'business', 'collaboration', 'community', 'leadership', 'motivation', 'personal growth', 'personality', 'psychology', 'self', 'society', 'work']"
2357,Erika Gregory: The world doesn't need more nuclear weapons,"[{'id': 24, 'name': 'Persuasive', 'count': 125}, {'id': 10, 'name': 'Inspiring', 'count': 148}, {'id': 22, 'name': 'Fascinating', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 13}, {'id': 8, 'name': 'Informative', 'count': 119}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 3, 'name': 'Courageous', 'count': 50}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 4}]",92,899560,"['collaboration', 'fear', 'global issues', 'government', 'history', 'humanity', 'nuclear energy', 'nuclear weapons', 'peace', 'security', 'technology', 'terrorism', 'violence', 'war']"
2358,Sam Kass: Want kids to learn well? Feed them well,"[{'id': 8, 'name': 'Informative', 'count': 442}, {'id': 24, 'name': 'Persuasive', 'count': 193}, {'id': 1, 'name': 'Beautiful', 'count': 95}, {'id': 10, 'name': 'Inspiring', 'count': 256}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 3, 'name': 'Courageous', 'count': 30}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 23, 'name': 'Jaw-dropping', 'count': 37}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",45,1345520,"['children', 'community', 'education', 'food', 'health', 'inequality', 'mental health', 'personal growth', 'policy', 'society', 'teaching']"
2359,Sofia Jawed-Wessel: The lies we tell pregnant women,"[{'id': 1, 'name': 'Beautiful', 'count': 169}, {'id': 24, 'name': 'Persuasive', 'count': 146}, {'id': 8, 'name': 'Informative', 'count': 369}, {'id': 10, 'name': 'Inspiring', 'count': 277}, {'id': 26, 'name': 'Obnoxious', 'count': 49}, {'id': 3, 'name': 'Courageous', 'count': 269}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 32}, {'id': 21, 'name': 'Unconvincing', 'count': 128}, {'id': 22, 'name': 'Fascinating', 'count': 92}, {'id': 7, 'name': 'Funny', 'count': 80}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 79}]",116,1614524,"['TEDx', 'children', 'communication', 'family', 'feminism', 'gender', 'health', 'humanity', 'identity', 'parenting', 'sex', 'society', 'teaching', 'women']"
2360,Mandy Len Catron: A better way to talk about love,"[{'id': 1, 'name': 'Beautiful', 'count': 446}, {'id': 24, 'name': 'Persuasive', 'count': 174}, {'id': 10, 'name': 'Inspiring', 'count': 364}, {'id': 25, 'name': 'OK', 'count': 97}, {'id': 7, 'name': 'Funny', 'count': 123}, {'id': 22, 'name': 'Fascinating', 'count': 177}, {'id': 8, 'name': 'Informative', 'count': 215}, {'id': 9, 'name': 'Ingenious', 'count': 75}, {'id': 3, 'name': 'Courageous', 'count': 62}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 31}, {'id': 21, 'name': 'Unconvincing', 'count': 35}]",43,1802516,"['TEDx', 'collaboration', 'communication', 'compassion', 'depression', 'empathy', 'happiness', 'humanity', 'love', 'mental health', 'personality', 'relationships', 'trust', 'writing']"
